2618;4847
398;4762
13285;4791
16069;5841
10320;5287
11956;5485
2619;4944
11957;5522
7783;
2620;4815
2621;4823
10321;5341
13286;5569
16070;5826
9550;
2622;4860
2623;4817
8999;5244
10002;
2624;4953
16071;5913
21;
6917;5064
14631;4684
2469;
15457;5736
2625;4817
2626;4913
16072;5845
10322;5331
11958;4759
9000;5224
6449;4684
9762;5273
6918;4792
9865;4682
8514;4684
10323;5305
15134;5741
16073;
2223;
6919;4792
13287;
2627;
2628;4913
13288;4684
2629;4811
2023;4682
9001;5232
9002;5245
2630;4889
2631;4835
6450;4684
13289;5570
2632;4823
15135;5727
15712;5635
7784;
14723;5177
399;4747
16074;5847
2024;4682
10324;5378
16075;5914
2633;4901
10325;5354
2634;4917
2635;4808
2636;4684
11959;5490
400;4723
10326;5326
2637;4894
10327;5379
401;4721
2638;4887
402;4736
2639;4891
10328;5342
7785;
9003;5242
16076;5841
2640;4922
15458;
16077;5869
16078;5844
15713;5635
2641;4814
2642;4951
13290;5569
11960;5481
403;4737
10329;5286
404;4717
16079;5844
6451;5017
405;4750
2643;4805
16080;5915
14402;5633
14724;5678
2644;4684
16081;5916
11961;5495
6920;5068
11962;5491
2645;4708
14403;5634
6921;4794
6705;5039
16082;5865
7786;4690
6452;4684
16083;5841
10003;
10330;5330
10331;5309
2025;4682
16084;5841
2646;4954
2647;4902
15695;4793
11685;5468
2648;4817
16085;5841
15136;
10332;5354
11963;5490
2649;4857
2650;4708
11964;5481
7787;4690
15137;4691
10004;
11686;5468
2651;4829
12990;
406;4755
2652;4863
10333;5308
16086;5841
7788;
11392;
9004;4733
6230;5012
2653;4836
7789;5173
9551;4797
2654;4875
2655;4704
2656;4738
10334;5335
2657;4905
9866;4682
14404;
13079;4856
2658;4861
15696;4791
6922;4792
16087;5882
16088;5867
13291;5592
7790;
407;4763
9552;4682
12828;4695
10335;
9005;5226
15714;4702
16089;5845
408;4724
7791;5160
3599;
1886;
16090;5836
11965;4696
9006;5225
14725;5679
7792;5160
409;4733
14726;5680
10336;
2659;4895
6706;5040
6923;5084
14587;4824
15138;
2660;4835
13292;5558
13293;4873
10337;5288
410;4730
411;4764
12829;4684
8515;
8516;4733
22;
2661;4889
11966;5492
2662;4831
14727;4684
10338;5313
2663;4923
412;4717
2664;4874
10339;5373
6924;4792
2665;4905
6231;4684
2666;4860
14405;5631
16091;5844
6453;4873
10340;5360
2667;4862
413;4717
9007;4699
16092;5823
414;4745
415;4755
2668;4806
14728;5681
9867;4682
13294;5578
14406;
2669;4828
2670;4821
6925;5096
2671;4892
10341;5328
7793;5174
2672;4936
15459;
16093;5845
9008;5228
15139;4691
2673;4807
2674;4806
128;4707
2675;4866
2676;4887
7794;5016
416;4684
2677;4848
2678;4842
1887;
2679;4867
16094;5830
16095;5917
2680;4817
2681;4873
417;4742
11967;5489
10342;5306
1888;
13295;5581
7795;
6676;
2682;4831
16096;5849
14407;5630
15460;4794
16097;
7796;
2683;4889
2684;4874
10343;5324
11968;5523
16098;5897
9009;4801
11969;5477
2685;4955
11970;5524
7797;5021
16099;5831
2686;4904
2687;4956
418;4734
8517;
2688;4890
10344;
2689;4832
10345;5289
7798;
16100;5918
2690;4847
2691;4829
2692;4820
2693;4839
10346;
419;
16101;5916
10347;5331
11971;5485
16102;5892
14408;5630
11972;5491
16103;5823
10348;5380
9010;5230
10349;5381
10350;
2694;4684
11973;5524
9553;
2695;4896
2696;4856
420;4765
10351;5359
2697;4708
11974;5525
11975;5519
12830;4684
2698;4951
2699;4852
9763;
2700;4934
16104;5883
13296;5558
1;4680
15715;4791
11976;5526
2701;4911
23;
11687;
7799;5016
16105;5841
2702;
14270;5625
8518;5029
421;4760
6926;5117
422;4731
9011;5231
7800;4691
14409;5635
7801;
6927;4792
10352;5286
12831;4684
2703;4913
6928;4792
1889;4681
423;4753
424;4764
1890;
425;4716
11977;5526
10005;
13297;4873
2704;4856
2705;4905
16106;5841
7802;5175
14299;4684
102;4697
15336;5632
426;4733
13298;5561
16107;5839
2706;4869
7803;
427;4750
13299;5569
9012;5233
10006;
2707;4831
2708;4822
16108;5838
11978;5476
6929;4696
16109;5839
2709;4925
428;4717
2710;4857
16110;5184
429;4719
12832;4706
11979;5471
430;4766
7804;5176
431;4723
15716;5812
6930;5063
432;4733
2711;4851
6931;5085
16111;5856
11980;5527
6707;5041
2712;4936
13300;5577
2713;4845
9764;4686
24;4682
12991;5303
2714;
6932;5085
13301;5561
2715;4839
13302;5572
2716;4863
2717;4817
10353;5354
11587;5450
10354;
16112;5839
10355;5331
2718;4799
11981;5495
13303;4684
15461;4686
13304;5574
15462;
6683;4946
2719;4847
13305;4684
433;4750
1891;
2720;
434;4717
13306;4684
7805;
2721;4883
2722;4873
7806;4690
11982;5490
2723;4839
2724;4957
435;4767
436;4743
6933;5075
11983;5503
10356;5382
2725;4820
15463;
2726;4708
16113;5845
13307;4788
10007;5293
14300;5015
10357;5288
8862;5218
2727;4887
16114;5870
2728;4848
2729;4905
100;
16115;5896
7807;
2730;4869
2731;4909
10358;5383
2732;4839
10359;
6934;5104
437;4724
2733;4944
10360;4706
6935;4696
438;4752
13308;4996
2734;4958
15140;5727
16116;5864
14729;5664
2735;4889
439;4715
13309;5561
440;4747
10361;5359
441;4752
2736;4959
2737;4882
7808;
442;4733
11984;5478
2738;4895
2739;4684
9554;4703
16117;5869
9013;5227
16118;5917
2740;4840
7809;
10008;
7810;
12833;5012
2741;4931
2742;4822
16119;5839
14730;5670
2743;4821
2744;4960
10362;5384
2745;4852
443;4733
2746;4874
25;
8519;5206
444;4752
2747;4949
10363;5298
10364;5300
2748;
445;4736
2749;4840
446;4768
11985;5489
11588;5453
14731;5653
9868;4682
2750;4708
6232;4684
6936;5085
10365;5336
15337;4788
16120;5845
2751;4824
11688;4769
13310;4996
14732;5682
11986;5498
447;4733
14609;5025
448;4715
16121;5837
16122;5871
16123;5869
10009;5294
15717;4794
10366;5385
11987;5494
10367;5360
449;4733
2752;4934
10368;
450;4733
26;4686
11988;5524
451;4719
9014;5223
9015;5231
452;4715
11989;5528
11990;5527
11991;5490
2753;4906
2754;4824
10369;5337
6233;4717
15464;5798
2755;4684
6234;4684
453;4742
14733;5648
10370;5309
16124;5027
2756;4848
7811;
15465;
6937;5112
15466;5753
2757;4800
2758;4801
2759;4684
16125;5893
454;4757
2760;4837
10010;
2761;4936
2762;4814
2763;4914
6686;5032
2764;4854
9555;
12992;5326
9556;5266
2765;4788
11992;5529
7812;
10371;5386
8520;5025
6454;4680
15141;4691
10372;5333
10373;5373
16126;5841
15142;
10374;5298
11689;5468
15467;5799
455;4745
8889;5222
9557;
2;4681
6938;5076
8521;5206
11690;
10375;5359
7813;5166
6455;4684
16127;5839
2766;4961
2767;4831
11691;5469
10376;
2768;4936
9016;5244
16128;5840
15718;4794
13311;5593
9017;5249
2769;4831
6456;4680
9869;4682
10377;5302
2770;4962
16129;5848
15338;
13312;4788
7814;
9558;
9018;5241
6939;5102
9019;4733
2771;4887
2772;4839
8522;4696
6708;5042
13313;5594
2773;4905
14734;5670
16130;5839
27;4682
1976;4684
2774;4708
6631;4682
16131;5841
456;4719
2775;4860
16132;5884
11993;5520
10378;5302
11994;5492
9020;
10379;
6940;5098
10380;5331
16133;5839
2776;4867
2777;4835
6671;4682
457;4753
13314;5578
458;4747
7815;4691
2778;4950
9765;4712
11995;5521
2779;4803
16134;5863
7816;
2780;4851
9559;4791
2781;4942
2782;4911
6235;4684
11996;5530
2783;4901
6709;5042
7817;4690
7818;4691
13315;4684
8523;4791
1892;4681
10381;5317
15339;5632
10382;
28;4684
11997;5488
2026;4682
13316;5591
2784;4684
7819;5177
7820;5178
2785;4806
2786;4855
459;4740
6941;5113
10383;5372
13317;4684
8524;5206
2787;4831
16135;5908
16136;5841
16137;5839
2788;4798
6942;5118
9021;5248
2789;4906
2790;4819
7821;4873
2791;4840
9022;5227
13318;5595
2792;4704
13319;5586
13320;5579
16138;5912
460;4729
11998;5528
2793;4880
2794;4854
12834;4706
10011;
12835;4684
9560;4717
461;4717
2795;4954
13321;5596
2796;4931
462;4732
16139;5823
13322;5578
16140;5841
11999;4759
16141;5848
16142;5835
9561;
16143;5192
7822;5165
2797;4856
2798;4827
13323;5575
6710;5043
10384;5370
11589;5451
16144;5839
10385;5312
13324;5597
13325;4684
6943;5119
2799;4708
13326;4684
12000;5473
6944;5091
16145;5838
6457;5011
10386;5298
6945;4792
7823;
2800;4831
463;4769
10012;
6458;4684
12001;5481
16146;5919
2801;4878
6459;5017
464;4741
16147;5876
2802;4802
6946;4792
14735;5252
465;4739
11590;5451
6947;5092
12002;5490
10013;5295
7824;5162
466;4733
2803;4902
2804;4937
2805;4684
15468;5741
6672;4682
16148;5875
12003;5527
2806;4706
15469;
16149;5891
12004;5531
467;4733
468;4770
7825;
6711;4931
8525;5206
12005;5497
469;4720
470;
471;4746
11692;5468
12006;5479
2807;4822
14301;5535
12007;5532
2808;4885
13327;4996
14568;
10387;5343
8526;5207
2809;4946
472;4696
2810;4839
10388;5360
9562;5266
16150;5849
6948;
2811;4832
473;4733
2812;4824
6949;5065
10389;5337
13328;5575
2813;4832
474;4724
2814;4946
9563;4791
6950;4792
1893;4703
475;4718
16151;5920
2815;4887
16152;5888
2816;4820
16153;5898
2817;4911
16154;5899
2818;4684
476;4717
14410;4791
16155;5825
2819;4848
2820;4684
2821;4822
8527;4713
15340;5632
477;4717
16156;5910
478;4733
16157;5892
2822;4861
13329;
8528;
2823;4914
479;4760
2824;4852
10390;5367
2825;4815
7826;
8529;4691
16158;5823
2826;4807
13330;5558
14302;4703
2827;4899
2828;
14303;5535
2829;4868
2830;4817
2831;4684
8530;4684
9023;5249
8531;5206
7827;4691
10391;5321
7828;4690
6951;5066
480;4745
481;4765
16159;
16160;5889
2832;4904
9024;5238
29;4690
9564;
2833;4963
2834;4863
2835;4851
6952;5029
482;4741
483;4719
12008;5531
8532;4713
484;4743
2836;4829
12836;4684
16161;5838
485;4755
16162;5878
10392;5341
13331;5165
2837;4847
2838;
2839;4710
2840;4874
12009;5493
486;4722
11591;
9565;
15697;4703
15143;5742
16163;5918
8533;4733
8534;5206
8535;5206
2841;4896
12837;5268
16164;5897
10393;5345
2842;4956
14736;5653
2843;4924
15470;5745
16165;5841
12010;5533
2844;4880
9566;
14411;4700
14737;5656
2845;4852
2846;4964
16166;5849
2847;4708
12838;4684
10394;5339
6953;
12011;5492
8536;5206
2848;4853
2849;4706
10395;5387
16167;5841
12012;5506
16168;5841
2850;4828
16169;5866
16170;5874
13332;4684
2851;4853
487;4731
6954;4794
11592;5456
13333;4684
9870;4682
488;4717
13334;5557
10396;5337
2852;4908
2853;4829
15471;5728
2854;4706
7829;5157
14304;5015
2855;4924
10397;5295
8537;5011
11693;
489;4718
12013;5534
2856;4835
12014;5483
8863;
15472;
10398;5314
1894;
10399;
6236;5013
2857;4860
16171;5921
15144;5734
2858;4821
2859;4925
2860;4936
6955;5089
2861;4824
8538;5183
12015;5514
12016;5479
2862;4807
14582;
13335;
10400;5377
12017;5495
14738;5676
15145;4691
16172;5876
2863;4833
16173;5841
13336;5574
2864;4829
9567;4791
2865;4827
12018;5012
6460;5017
12019;5502
10401;5388
2866;4848
30;
11694;
490;4762
10402;5327
13337;5598
7830;4684
12020;5534
16174;5841
6956;5115
491;4739
2867;4820
16175;5841
2868;
9568;4791
16176;5908
2869;
12021;5522
12022;5489
2870;
13072;4873
492;4735
16177;5922
10403;5310
11525;
6957;5101
16178;5845
15146;
10404;5354
2871;4806
12993;5303
13338;5567
12023;5521
6237;4684
2872;4829
2873;4948
12994;5415
2874;4843
493;4735
2875;4807
2876;4851
2877;4882
8539;4684
13339;5574
9025;5230
2878;4931
2879;4858
2880;4830
494;4706
4112;
8540;5206
12024;5494
13340;5569
15473;5773
6712;5044
495;4716
13341;5558
15147;5743
10405;5389
10406;5332
2881;4849
496;4696
12025;
16179;5875
9026;5247
497;4717
12026;5477
14739;5669
14740;5683
12027;5507
8541;4791
16180;5893
9766;5227
6958;4794
2882;4944
16181;5841
11695;5463
498;4719
2883;4889
10407;5327
10408;5310
10409;5332
12028;5520
10410;5338
499;4733
7831;4684
13342;5566
16182;5862
7832;
2884;4851
6959;5120
7833;
13343;4684
500;4723
16183;5839
13344;5575
16184;5923
4038;
2885;4817
6461;4873
2027;4682
2886;4895
7834;4691
15719;5811
2887;4800
15148;5179
10411;5292
16185;5924
12029;5506
16186;5845
15474;
15475;4792
501;4751
10412;5288
9569;
13345;5085
13346;5590
16187;5923
10413;5310
2888;4935
15341;5790
502;4727
6960;5064
2889;4965
16188;5897
503;4754
2890;4820
10414;
13347;5555
8542;5206
13348;4684
10415;
8543;4684
15342;5456
14741;4684
16189;5849
13349;5165
13350;5599
14588;4801
7835;5175
15816;4711
111;4703
13351;5570
12030;5492
9871;4682
2891;4934
14305;5629
9027;5242
2892;4848
2893;4848
6961;5092
10416;5336
10417;5337
13352;5558
9570;4682
12031;5471
14742;5677
2894;4959
6962;4792
504;4755
10418;5390
2895;4819
14412;5636
16190;5184
2896;4839
14743;5647
16191;5835
10419;5374
2897;4832
6963;5121
505;4735
16192;5904
8544;4759
2898;4891
7836;
2899;4812
2900;4912
7837;5159
2901;4861
7742;
6964;5122
7838;5017
16193;5898
1895;
2902;4867
2903;4708
7839;
10420;5326
12839;4684
2513;4806
9028;5231
2904;4836
14744;5672
13353;4684
2905;4889
2906;4810
10421;5382
10422;5325
6965;5080
16194;5839
2907;4853
2908;4710
2909;4704
16195;5925
506;4771
507;4719
16196;5841
15720;5811
6687;
10423;5332
16197;5926
2910;4830
10424;5352
14413;5632
15149;4687
8545;4713
13354;5598
6615;4815
13355;5600
6679;
16198;5870
508;4731
2911;4919
11696;5469
11824;5492
11593;5453
13356;5557
16199;5823
14306;5015
16200;5841
509;4723
13357;5594
16201;5925
11697;
13358;4684
2912;4810
6238;5012
2913;4706
2914;4885
7840;4691
510;4719
2915;4888
16202;5592
2916;
13080;4707
12032;5516
16203;5699
10425;5308
15476;5736
16204;5839
511;4715
2917;4943
10426;5309
10014;
12033;5485
512;4748
513;4716
10015;5290
16205;5841
6966;5086
10427;5332
10016;
7841;5179
10428;5305
13359;5565
12034;5494
2918;4946
10429;5354
10017;5294
4051;
9767;4686
10430;
6967;5025
13360;4684
14414;5636
15477;5729
514;4772
2919;4927
2920;4684
10431;5296
515;4762
9872;4682
2921;4848
14745;5648
16206;5912
16207;5920
9949;4717
2922;4915
15150;5744
6673;
2923;4841
6968;5098
516;4715
2924;4832
517;4717
518;4733
10432;5305
10433;5354
6239;4684
6240;4684
14746;5671
10434;5302
2925;4959
2926;4862
15343;4682
9029;5250
8546;5208
31;4687
16208;5843
2927;4830
519;4723
10435;
520;4717
521;4726
4979;
9030;5251
2928;4918
2929;4891
10436;5391
16209;5828
522;4724
6616;4791
10437;5311
6969;4792
2930;4839
2931;4899
14747;5684
10438;5352
16210;5823
11698;
2932;4835
6970;5123
3;4681
6713;5041
6241;5014
2933;4823
523;4714
6971;4792
524;4717
2934;4842
2935;4911
525;4679
16211;5845
9571;5266
2936;4684
13361;5565
2937;4925
526;4723
2938;4820
2939;4966
527;4717
15478;5728
44;
2940;4883
14748;5685
13362;5569
16212;5853
2941;4867
14749;5177
2942;4862
6972;5105
10439;5291
6973;5084
8547;4684
14750;5650
5976;
13363;5590
16213;5851
13364;4788
2943;4936
13365;4684
16214;4704
6974;
14751;5683
6242;4788
528;4773
2944;4863
2945;4801
13081;4708
7842;
529;
15151;4691
2946;4824
8548;5206
14415;5019
10440;5384
2947;4876
15479;5800
2948;4834
12035;5494
10441;5392
2949;4912
530;4719
16215;5845
2950;4824
2951;4959
7843;4690
16216;5841
2952;4931
531;4730
532;4740
12036;5527
2953;4800
533;4721
13366;4684
7844;
7845;
534;4714
2954;4863
12037;5480
10442;5354
2955;4941
2956;4850
12038;5495
7846;
16217;5850
6975;5117
2957;4854
6243;5013
10443;5288
2958;4831
2959;4846
10444;5392
14752;5650
535;4720
12039;5488
7847;4690
15480;5728
6976;5082
8549;4684
2960;4806
16218;5853
15152;4691
2961;4847
2962;4807
6977;5107
10445;5288
10446;5302
2963;4906
13367;4684
14416;
15153;5744
536;4744
537;4731
6978;5124
16219;5841
13368;5593
9031;5227
9972;4712
2964;4841
10447;
2965;4704
11699;5463
14753;5686
12995;5437
2966;4708
12040;5012
2967;4911
13369;5581
538;4733
6462;4873
8550;5209
2968;4831
12041;5534
9768;5227
9769;4709
9572;
16220;5900
2969;4810
539;4753
12840;4791
13082;
13370;4788
2970;4867
11594;5451
3646;
2971;4957
10448;5393
2028;4682
8551;4684
9873;4682
7848;
15721;
16221;5866
2972;4847
9573;
7849;5162
9032;5230
10449;5337
10450;
2973;4810
2974;4808
10451;5331
8552;5206
12042;5527
13371;4684
16222;5838
7850;
6979;5107
12841;4684
10452;5393
16223;5884
2975;4684
13372;5576
2976;4843
15154;
2977;4810
8864;
2978;4930
14754;4788
2979;4816
13373;5577
9033;5228
13374;5601
2980;4922
2981;4839
10453;5354
6980;
10454;5298
10455;5394
2982;4925
16224;5844
6981;5107
15481;5728
7851;5160
6982;5066
10456;5138
15482;
12043;4759
8553;5206
4542;
103;4698
2983;4848
16225;5876
2984;4820
1896;4703
9574;4791
1897;4791
10457;
7852;
14755;5687
2985;4922
2986;4832
13375;4684
9034;4733
540;4727
10458;
2987;4944
2239;
9575;
10459;5138
14756;5688
6983;5125
13376;5014
9874;4682
2988;4837
9035;4733
2989;4810
7853;4691
2990;4914
541;4768
2991;4863
2992;4889
32;4684
10460;5340
15722;4794
542;4736
2993;4829
86;
6984;5092
15155;5745
6985;5068
9036;5231
12044;5494
14757;5689
16226;5841
8554;4788
2994;4829
6986;5066
7854;4690
6244;4684
10461;5330
10018;
2995;4924
14417;5635
543;4733
12045;5502
2996;4829
10462;5302
2997;4899
14758;5690
8555;
14565;5646
544;4774
10463;
12046;5535
13377;4684
545;4737
2998;4869
10464;5310
546;4768
12047;5499
14759;5691
10465;
16227;5826
10019;
2999;4857
12048;5502
12049;5536
3000;4853
3001;4848
10466;5327
10020;5292
10021;
10467;
547;4762
10468;
3002;4827
9770;
11700;
3003;4841
548;4719
10022;5296
3004;4819
10469;5331
7855;
549;4725
16228;5823
6987;4792
16229;5828
10470;5354
16230;5841
15156;5217
10471;5310
6988;4792
13378;5590
15723;4791
10472;5310
7856;4690
10473;5385
13379;5586
9037;4733
13380;4684
9038;5240
873;
13381;4684
12842;4684
12050;5487
3005;4822
15157;5731
3006;4852
14760;5650
3007;4804
550;4757
9039;5225
7857;5180
16231;5885
551;4721
6989;5060
12051;5522
10474;5395
10475;5305
12052;5502
14761;4873
552;4717
9576;
16232;5823
553;4731
10476;5374
15483;5738
16233;5836
13382;5579
6652;5024
12053;5473
10477;
16234;5861
12054;5480
6990;5025
9040;4733
7858;
6991;4713
13383;4684
554;4719
6992;5025
555;
13384;5569
12055;5490
6678;
12056;5537
13385;5561
10478;5396
1977;4792
3008;4684
556;4763
14762;5676
9041;5252
11701;4769
16235;5884
3009;4958
6993;5088
6994;5091
3010;4851
13386;5602
16236;5884
3011;4925
3012;4822
3013;4890
3014;4832
7859;
12057;5473
3015;4806
557;4727
13387;5603
10479;5315
558;4730
16237;5867
3016;4852
559;4775
15158;
15344;5351
3017;4821
14763;5692
16238;5823
11595;5452
13388;4684
16239;5844
6995;4792
3018;4810
14307;5629
3019;4815
33;4684
12058;5504
7860;
3020;4829
3021;4832
3022;4885
14589;4824
6996;5126
3023;4810
3024;4705
560;4734
3025;4708
16240;5841
16241;5844
561;4733
14632;4873
3026;4806
16242;5927
3027;4920
6714;5045
3028;4967
3029;4806
6997;5127
7861;4690
562;4750
3030;4831
14764;4788
3031;4968
8556;4684
3032;4847
6715;5046
7862;4690
3033;4905
16243;5826
3034;4835
15159;5736
8557;4788
1978;4684
9042;4733
12059;5506
3035;4821
8558;5206
6998;5128
3036;4801
2186;
3037;4824
3038;4935
15484;5768
13389;4684
12060;5501
6999;5065
3039;4913
15345;5453
3040;4969
8865;4727
9043;5236
9875;4682
3041;4970
6463;4791
12061;5470
8866;5218
9044;5241
7863;
14765;5647
13390;4788
563;4753
12996;
1979;4684
3042;4808
14308;5535
10480;5302
16244;5826
16245;5845
3043;4850
3044;4810
564;4742
3045;4821
3046;4937
9771;4712
16246;5839
565;4706
566;4751
567;4773
10481;5331
3047;4847
34;4691
16247;5840
3048;4707
568;4735
15160;
14408;5630
15485;
569;4733
7000;5116
14309;4684
7864;
3049;4846
3050;4828
7001;5124
14766;5646
12062;5520
15161;5742
570;4730
14767;5647
16248;5928
9577;5266
3051;4819
13391;4684
16249;5893
10482;
3052;4816
1898;4791
13392;5600
3053;4959
12063;5495
10483;5302
14271;5298
10484;5323
7865;
1980;4684
1899;4703
12064;5483
10485;5361
16250;5916
6617;4791
7866;5181
9578;
6464;4873
10486;5373
3054;4913
10487;5312
10488;5373
10489;5397
11596;5457
3055;4890
571;4747
572;4717
573;4748
16251;5838
16252;5929
12065;5538
8559;4684
574;4717
9045;5230
14418;5019
7002;5129
6245;4684
6465;4680
3056;4823
3057;4820
16253;5825
16254;5839
10490;
9046;5224
8560;4685
3058;4885
13393;5579
10491;5372
7003;5060
3059;4798
16255;5875
7004;4792
15162;
9876;4682
7867;
15163;5746
3060;4959
15164;5747
15486;
6466;4684
10492;5331
14768;5680
16256;5839
10493;5366
3061;4815
10494;
8561;5206
7005;5127
575;4733
10495;
14310;5015
3062;4827
3063;4821
13394;4791
6246;5012
12066;5521
7006;5064
13395;5598
6467;4703
8562;4684
3064;4959
576;4752
12843;4788
16257;5842
3065;4881
15487;5743
3066;4802
10496;5355
577;4770
8563;4713
129;4705
3067;4813
1900;
16258;5849
9579;5265
7868;
13396;5558
9530;
10497;5398
3068;4829
12067;4759
13397;4684
10498;5399
7869;
10499;
578;4748
7007;5101
10500;5400
3069;4835
3070;4899
579;
580;4718
3071;4906
7008;5102
581;4733
8564;4793
15165;5748
16259;5930
6468;4873
9580;
8565;5011
12068;5498
12844;4684
9047;5233
9772;5274
16260;5021
12069;4717
3072;4684
13398;4684
11702;5469
10501;5296
3073;4845
13399;5565
16261;5912
582;4738
3074;4854
15488;5776
583;4753
10502;5401
6247;4684
3075;4819
1981;4684
10503;
16262;5825
7870;
16263;5887
16264;5823
3076;4825
6469;4680
16265;5863
10504;5393
3077;4828
16266;5852
8867;
3078;4971
12070;5490
584;4717
16267;5845
10505;
585;4740
2029;4682
14419;5637
586;4714
10506;
7009;5110
6716;5037
7871;
7010;5129
6470;4680
3079;4684
7011;5078
16268;5919
14769;5652
10507;5310
10508;5305
13400;5560
3080;4838
3081;4848
3082;4848
12071;5527
12997;5291
15166;5749
12072;5472
16269;5839
13401;4684
13402;4684
74;
587;4776
15167;5750
3083;4807
10509;5361
16270;5826
7012;5113
3084;4871
9048;5231
588;4716
3085;4833
15489;5801
9951;5282
16271;5849
3086;4907
7013;4792
16272;5830
3087;4848
7014;5112
16273;5910
16274;5899
12073;5494
13403;5584
3088;
3089;4848
2030;4682
9581;
15724;4705
7015;5063
7872;
7016;5104
6248;4684
11703;5466
13404;4996
13405;5584
3090;4855
13406;
14770;5693
3091;4805
3092;4931
7873;
9582;5265
3093;4863
15490;5179
3094;4972
3095;4895
10510;5297
3096;4684
3097;4821
3098;4973
10511;5402
589;4720
7874;5166
3099;4788
3100;4806
10512;
3101;4706
10513;5376
15725;4684
9049;4733
3102;4810
10514;5398
16275;5902
13407;5604
14771;5655
13408;5581
9050;5226
9051;5226
3103;4863
590;4733
3104;4823
3105;4871
12845;4684
12074;5496
3106;4684
3107;4949
7875;
35;4686
13409;5568
12075;5501
15168;4687
6471;4791
3108;4815
16276;5831
10515;5138
6249;4684
7017;5029
16277;5823
3109;4895
3110;4882
6250;5012
10516;5403
7018;5100
16278;5839
12076;5492
36;4684
6472;5017
6251;4684
591;4742
10517;5302
10518;5332
7876;
7019;5125
13410;5558
7877;
10519;5365
16279;5699
592;4721
3111;4824
7020;5083
9583;5265
15491;5197
7878;5157
1901;
593;4742
8566;5206
3112;4832
6653;4789
16280;5859
10023;
3113;4832
7879;
9052;5253
12077;5492
12078;5478
16281;5841
14772;5677
3114;4810
7880;4691
3115;4823
3116;4886
12079;5494
3117;4828
9053;5249
16282;5699
3118;4831
3119;4896
3120;4905
3121;4821
16283;5869
15492;
9054;4733
16284;5826
12080;
594;4740
9055;5232
15493;
14272;5459
16285;5845
12081;5512
16286;5830
9056;
595;4770
13411;5565
9057;5232
3122;4852
14633;
7021;5078
14773;
3123;4898
3124;4883
7881;
9058;5254
7022;4713
3125;4911
16287;5834
14634;4684
3126;4708
3127;4801
596;4752
7023;5104
7882;5163
6473;4791
16288;5931
11704;5468
3128;4824
13412;4684
16289;5824
3129;4824
15726;4791
16290;5860
16291;5844
3130;4733
6474;4703
1982;4684
16292;5894
130;4705
3131;4853
597;4765
13413;
3132;4924
10520;5348
6252;4873
2031;
3133;4949
10521;5373
6475;5011
10522;5298
16293;5932
7024;5118
10523;5340
3134;4888
3135;4839
16294;5841
598;4717
13414;5559
3136;4856
7883;
9059;5232
7025;4794
3137;4863
3138;4906
14566;
3139;4815
11705;5464
3140;4843
12082;5519
9773;5270
10024;5287
10524;5286
3141;4874
6253;5012
14635;
16295;5862
13415;4873
16296;5844
3142;4851
16297;5933
6684;5031
7884;4691
16298;5823
9060;4699
14774;5685
599;4725
8567;4713
8568;5206
3143;4974
9584;
3144;
3145;4964
10525;5291
7026;5075
16299;5840
3146;4882
3147;4708
16300;5914
3148;4965
16301;5849
3149;4706
12083;5539
7885;4684
3150;4848
10526;5328
6476;4791
15169;5751
600;4739
601;4716
9061;5255
3151;4854
7886;5182
13416;5602
8569;4684
10527;5299
10528;
16302;5857
9062;4699
602;4739
13417;5165
16303;5869
11706;
13418;4684
3152;4819
7887;
3153;4936
16304;5934
3154;4883
13419;4684
12084;5489
3155;4962
7027;5072
6477;4680
3156;4896
16305;5837
3157;4910
12085;5489
603;4717
3158;4902
3159;4862
12086;5510
9063;5223
9064;5235
8570;
13420;5603
604;4724
8571;5206
605;4768
606;4679
13421;5561
607;4748
15170;5744
3160;4829
8572;5206
7028;5072
608;
609;4733
610;4724
14775;5654
3161;4956
3162;4833
9065;5230
3163;4851
10529;5288
16306;5896
3164;4913
9774;4699
14776;5694
12087;5502
10530;5404
611;4733
3165;4684
10531;5293
3166;4852
10532;5305
16307;5826
612;4719
613;4733
12846;4703
7029;5113
10533;5288
3167;4957
6254;4788
3168;4857
614;4739
16308;5855
10534;5304
16309;5826
3169;4706
7888;5016
3170;4873
3171;4907
16310;5893
16311;5832
3172;4975
7030;5106
6255;4684
12088;
3173;4840
16312;5935
615;4705
13422;5582
3174;4842
3175;4799
10535;
12089;5499
16313;5932
3176;4833
3177;4816
3178;4831
16314;5849
13423;5574
3179;4815
3180;4801
7031;5065
11597;5452
16315;5867
616;4731
37;4690
617;
9952;5283
9585;5265
16316;5838
13424;5568
16317;5841
14420;5633
9775;5275
10025;
7032;5082
618;4740
9586;5265
15171;5208
7033;5125
7889;
7034;4794
11598;5452
16318;
619;4732
1983;4684
9587;
8573;5206
3181;4924
3182;4684
12090;5488
3183;4819
13425;5558
7890;
15346;4682
16319;5841
620;4705
10536;5373
12998;5300
14421;5632
16320;5850
621;4724
15494;5766
10537;5376
9776;5275
9066;5223
12091;5495
7035;5098
16321;5832
14777;5692
8574;4687
3184;4684
3185;4952
3186;4844
6980;5326
9877;4682
13426;4684
3187;4859
622;4734
3188;4938
15347;4682
9067;
14778;5656
14422;5636
12092;5516
6478;5017
12093;4759
13427;5559
12094;5488
9068;5227
7891;4684
97;
10538;5405
3189;4813
9777;5272
7036;5130
623;4777
3190;4860
